O_G,O_A,O_B,O_C,Ir,Iy,Ib,Vr,Vy,Vb
1,1,1,0,-868.1164074,389.8871253,-19.02696559,48.751857,401.354635,-4466.632258
1,1,1,0,-866.8930096,377.2723397,-19.9021707,42.348724,403.652953,-4515.132468
1,1,1,0,-865.4555888,364.5645055,-20.77246485,35.93524,405.851952,-4562.518543
1,1,1,0,-863.804497,351.7667548,-21.63763233,29.512879,407.950697,-4608.778955
1,1,1,0,-861.9401407,338.8822384,-22.49746052,23.083423,409.948957,-4653.902143
1,1,1,0,-859.86298,325.9141343,-23.35173656,16.648357,411.845885,-4697.877107
1,1,1,0,-857.5735317,312.8656406,-24.20025044,10.209364,413.641338,-4740.692869
1,1,1,0,-855.072366,299.739981,-25.04279199,3.767874,415.334612,-4782.33899
1,1,1,0,-852.3601071,286.5403953,-25.87915398,-2.674452,416.925641,-4822.805075
1,1,1,0,-849.4374288,273.2701435,-26.70912941,-9.116173,418.413743,-4862.081257
1,1,1,0,-846.3050553,259.9324974,-27.5325143,-15.555595,419.798863,-4900.157724
1,1,1,0,-842.9637592,246.5307463,-28.34910491,-21.991211,421.08033,-4937.025214
1,1,1,0,-839.4143646,233.0681914,-29.15870035,-28.421272,422.258056,-4972.674498
1,1,1,0,-835.6577464,219.5481525,-29.96110021,-34.844293,423.331469,-5007.096908
1,1,1,0,-831.6948334,205.973963,-30.75610704,-41.258569,424.300558,-5040.28382
1,1,1,0,-827.5266065,192.3489738,-31.54352417,-47.662626,425.164839,-5072.227171
1,1,1,0,-823.154099,178.6765475,-32.32315784,-54.054836,425.924367,-5102.918975
1,1,1,0,-818.5783939,164.9600605,-33.09481514,-60.433725,426.578768,-5132.351741
1,1,1,0,-813.8006238,151.2028966,-33.85830612,-66.797665,427.128108,-5160.518132
1,1,1,0,-808.8219685,137.40845,-34.6134419,-73.14516,427.572013,-5187.411284
1,1,1,0,-803.6436571,123.5801207,-35.3600367,-79.474527,427.910593,-5213.024465
1,1,1,0,-798.2669666,109.7213189,-36.09790594,-85.78427,428.143496,-5237.351449
1,1,1,0,-792.6932245,95.83546104,-36.82686801,-92.072739,428.270876,-5260.386153
1,1,1,0,-786.9238076,81.92597348,-37.54674261,-98.338471,428.29248,-5282.122967
1,1,1,0,-780.9601428,67.99628792,-38.25735252,-104.579849,428.208539,-5302.556446
1,1,1,0,-774.8037046,54.04984342,-38.95852201,-110.795432,428.018877,-5321.681651
1,1,1,0,-768.4560155,40.09008111,-39.65007849,-116.983625,427.723758,-5339.493753
1,1,1,0,-761.9186435,26.12044611,-40.33185094,-123.142998,427.323083,-5355.988451
1,1,1,0,-755.1932028,12.14438327,-41.00367149,-129.271945,426.817105,-5371.161598
1,1,1,0,-748.2813526,-1.834660126,-41.66537399,-135.368992,426.205769,-5385.009531
1,1,1,0,-741.1847987,-15.81323757,-42.31679554,-141.432566,425.489372,-5397.528752
1,1,1,0,-733.9052928,-29.7879005,-42.95777511,-147.461226,424.667914,-5408.716236
1,1,1,0,-726.4446329,-43.75520182,-43.5881549,-153.453421,423.74178,-5418.569167
1,1,1,0,-718.8046621,-57.71169409,-44.20777905,-159.407765,422.711025,-5427.085169
1,1,1,0,-710.9872684,-71.65393372,-44.81649497,-165.322729,421.5761,-5434.262097
1,1,1,0,-702.9943825,-85.57847969,-45.4141522,-171.196927,420.337126,-5440.098224
1,1,1,0,-694.8279782,-99.48189736,-46.00060358,-177.028852,418.994554,-5444.592054
1,1,1,0,-686.4900709,-113.3607568,-46.57570417,-182.817118,417.548571,-5447.742531
1,1,1,0,-677.9827183,-127.2116355,-47.13931231,-188.560218,415.999661,-5449.548841
1,1,1,0,-669.3080197,-141.0311167,-47.69128869,-194.256799,414.348055,-5450.010566
1,1,1,0,-660.4681166,-154.8157918,-48.23149735,-199.905398,412.594292,-5449.127563
1,1,1,0,-651.4651915,-168.5622592,-48.75980478,-205.504662,410.73868,-5446.900085
1,1,1,0,-642.3014678,-182.2671271,-49.27608085,-211.053183,408.781813,-5443.328649
1,1,1,0,-632.9792084,-195.9270132,-49.78019798,-216.549641,406.724065,-5438.414168
1,1,1,0,-623.500715,-209.5385477,-50.27203199,-221.99265,404.566052,-5432.157808
1,1,1,0,-613.8683271,-223.0983721,-50.75146133,-227.380901,402.308203,-5424.561164
1,1,1,0,-604.0844221,-236.6031421,-51.21836793,-232.71303,399.951178,-5415.626073
1,1,1,0,-594.1514142,-250.0495262,-51.67263642,-237.987739,397.495428,-5405.354768
1,1,1,0,-584.071755,-263.434208,-52.11415491,-243.203686,394.941679,-5393.749757
1,1,1,0,-573.8479323,-276.7538849,-52.54281428,-248.359628,392.290437,-5380.813933
1,1,1,0,-563.4824702,-290.0052709,-52.95850894,-253.454256,389.542483,-5366.550453
1,1,1,0,-552.9779275,-303.1850957,-53.36113615,-258.486371,386.698389,-5350.96287
1,1,1,0,-542.3368976,-316.2901076,-53.75059675,-263.454675,383.758947,-5334.05499
1,1,1,0,-531.5620071,-329.3170729,-54.12679448,-268.358002,380.724817,-5315.831037
1,1,1,0,-520.6559151,-342.2627783,-54.48963669,-273.195098,377.596824,-5296.295466
1,1,1,0,-509.621313,-355.12403,-54.8390337,-277.964797,374.375639,-5275.453117
1,1,1,0,-498.4609239,-367.8976557,-55.17489946,-282.665889,371.062142,-5253.309116
1,1,1,0,-487.177502,-380.5805039,-55.49715097,-287.297241,367.657059,-5229.868952
1,1,1,0,-475.7738323,-393.1694457,-55.80570887,-291.857676,364.161325,-5205.138378
1,1,1,0,-464.2527295,-405.6613748,-56.1004969,-296.346116,360.575721,-5179.123532
1,1,1,0,-452.6170375,-418.0532092,-56.38144247,-300.761428,356.901215,-5151.830783
1,1,1,0,-440.8696282,-430.3418909,-56.64847613,-305.102545,353.138632,-5123.266918
1,1,1,0,-429.013401,-442.5243885,-56.90153211,-309.368367,349.288973,-5093.438955
1,1,1,0,-417.0512816,-454.5976963,-57.1405479,-313.557871,345.353129,-5062.354264
1,1,1,0,-404.986222,-466.5588362,-57.36546461,-317.670001,341.332123,-5030.020501
1,1,1,0,-392.8211993,-478.4048572,-57.57622665,-321.703767,337.22689,-4996.445663
1,1,1,0,-380.5592159,-490.132837,-57.77278214,-325.658135,333.038486,-4961.638022
1,1,1,0,-368.2032978,-501.7398819,-57.95508247,-329.532159,328.767912,-4925.606169
1,1,1,0,-355.7564946,-513.223128,-58.12308277,-333.32486,324.416257,-4888.358992
1,1,1,0,-343.2218783,-524.5797419,-58.27674151,-337.035347,319.984544,-4849.905687
1,1,1,0,-330.6025424,-535.8069218,-58.41602087,-340.662663,315.473939,-4810.255736
1,1,1,0,-317.901601,-546.9018976,-58.54088641,-344.205939,310.885487,-4769.418929
1,1,1,0,-305.1221884,-557.8619323,-58.6513074,-347.664295,306.220376,-4727.405331
1,1,1,0,-292.267458,-568.6843219,-58.74725654,-351.036873,301.479695,-4684.225326
1,1,1,0,-279.340582,-579.3663967,-58.82871023,-354.322826,296.664676,-4639.88954
1,1,1,0,-266.3447504,-589.9055211,-58.89564831,-357.521373,291.776452,-4594.40894
1,1,1,0,-253.2831704,-600.2990949,-58.94805433,-360.6317,286.816266,-4547.794735
1,1,1,0,-240.1590655,-610.5445535,-58.9859153,-363.65307,281.785317,-4500.058431
1,1,1,0,-226.9756744,-620.6393692,-59.00922194,-366.584702,276.68487,-4451.211798
1,1,1,0,-213.7362506,-630.5810512,-59.01796847,-369.425903,271.516168,-4401.266903
1,1,1,0,-200.4440611,-640.367147,-59.01215277,-372.175958,266.280509,-4350.236044
1,1,1,0,-187.1023859,-649.995242,-58.99177624,-374.834196,260.979147,-4298.131838
1,1,1,0,-173.7145172,-659.4629611,-58.95684396,-377.399957,255.613424,-4244.967133
1,1,1,0,-160.2837586,-668.7679685,-58.90736452,-379.872603,250.184627,-4190.755041
1,1,1,0,-146.8134245,-677.9079684,-58.84335017,-382.251518,244.694131,-4135.508938
1,1,1,0,-133.306839,-686.8807058,-58.76481666,-384.536141,239.143267,-4079.242464
1,1,1,0,-119.7673352,-695.6839668,-58.67178343,-386.725889,233.533421,-4021.96949
1,1,1,0,-106.1982542,-704.3155793,-58.56427339,-388.820234,227.865957,-3963.704162
1,1,1,0,-92.60294451,-712.7734138,-58.44231312,-390.818648,222.142316,-3904.460846
1,1,1,0,-78.98476083,-721.0553836,-58.30593266,-392.720647,216.363851,-3844.254161
1,1,1,0,-65.34706357,-729.1594456,-58.15516572,-394.525747,210.532036,-3783.098957
1,1,1,0,-51.6932179,-737.0836003,-57.99004946,-396.23353,204.648279,-3721.010337
1,1,1,0,-38.02659307,-744.8258927,-57.81062467,-397.843545,198.714054,-3658.003613
1,1,1,0,-24.35056149,-752.3844127,-57.61693558,-399.355418,192.730802,-3594.094328
1,1,1,0,-10.66849797,-759.7572954,-57.40903003,-400.768764,186.700019,-3529.298245
1,1,1,0,3.016221232,-766.9427215,-57.18695928,-402.083231,180.623179,-3463.631369
1,1,1,0,16.70021921,-773.9389184,-56.95077816,-403.298511,174.5018,-3397.109881
1,1,1,0,30.38011935,-780.74416,-56.70054493,-404.414296,168.337367,-3329.750215
1,1,1,0,44.05254603,-787.3567672,-56.43632136,-405.4303,162.13142,-3261.568981
1,1,1,0,57.71412557,-793.7751088,-56.15817262,-406.346292,155.885477,-3192.583009
1,1,1,0,71.36148688,-799.9976012,-55.86616737,-407.16203,149.6011,-3122.809305
1,1,1,0,84.99126241,-806.0227093,-55.56037764,-407.877327,143.279818,-3052.265095
1,1,1,0,98.60008886,-811.8489464,-55.24087891,-408.491996,136.923193,-2980.967781
1,1,1,0,112.1846081,-817.4748752,-54.90774998,-409.005883,130.532798,-2908.934963
1,1,1,0,125.7414681,-822.8991076,-54.56107308,-409.418878,124.110217,-2836.184406
1,1,1,0,139.2673236,-828.1203052,-54.20093373,-409.73086,117.657023,-2762.734062
1,1,1,0,152.7588369,-833.13718,-53.82742082,-409.941763,111.174822,-2688.602048
1,1,1,0,166.2126791,-837.9484943,-53.44062649,-410.051543,104.665187,-2613.806668
1,1,1,0,179.6255304,-842.5530609,-53.04064619,-410.060156,98.129757,-2538.366369
1,1,1,0,192.9940811,-846.9497441,-52.62757861,-409.967602,91.570116,-2462.299763
1,1,1,0,206.3150325,-851.137459,-52.20152569,-409.773914,84.987903,-2385.625616
1,1,1,0,219.5850976,-855.1151723,-51.76259252,-409.479136,78.384735,-2308.362859
1,1,1,0,232.801002,-858.8819029,-51.31088745,-409.083334,71.762229,-2230.530544
1,1,1,0,245.9594844,-862.4367212,-50.84652189,-408.586618,65.122035,-2152.147877
1,1,1,0,259.0572981,-865.7787503,-50.36961046,-407.989109,58.465792,-2073.234196
1,1,1,0,272.0912112,-868.9071656,-49.8802708,-407.290939,51.795128,-1993.808982
1,1,1,0,285.0580076,-871.8211955,-49.37862368,-406.492306,45.111715,-1913.891826
1,1,1,0,297.9544876,-874.5201209,-48.86479286,-405.593386,38.417159,-1833.50244
1,1,1,0,310.7774691,-877.0032761,-48.33890514,-404.594399,31.713154,-1752.660668
1,1,1,0,323.523788,-879.2700484,-47.80109025,-403.495609,25.001328,-1671.386442
1,1,1,0,336.1902991,-881.3198786,-47.25148093,-402.29728,18.283353,-1589.699837
1,1,1,0,348.773877,-883.1522609,-46.69021276,-400.999709,11.560868,-1507.620994
1,1,1,0,361.2714166,-884.7667434,-46.11742424,-399.603204,4.835556,-1425.170164
1,1,1,0,373.6798341,-886.1629277,-45.5332567,-398.108128,-1.890944,-1342.367697
1,1,1,0,385.9960679,-887.3404694,-44.93785429,-396.514844,-8.61696,-1259.23402
1,1,1,0,398.2170788,-888.2990781,-44.3313639,-394.823737,-15.340842,-1175.789648
1,1,1,0,410.3398514,-889.0385172,-43.71393519,-393.035225,-22.060918,-1092.055162
1,1,1,0,422.3613944,-889.5586045,-43.0857205,-391.14977,-28.775549,-1008.05122
1,1,1,0,434.2787415,-889.8592117,-42.44687484,-389.167812,-35.483063,-923.798568
1,1,1,0,446.0889522,-889.9402645,-41.79755583,-387.089846,-42.181821,-839.317985
1,1,1,0,457.7891121,-889.8017431,-41.13792369,-384.916389,-48.87014,-754.630305
1,1,1,0,469.3763344,-889.4436817,-40.46814117,-382.647991,-55.546403,-669.756428
1,1,1,0,480.8477599,-888.8661687,-39.78837355,-380.285191,-62.208949,-584.717298
1,1,1,0,492.2005581,-888.0693466,-39.09878854,-377.828572,-68.856128,-499.533903
1,1,1,0,503.4319277,-887.0534121,-38.39955629,-375.278761,-75.486312,-414.227253
1,1,1,0,514.5390974,-885.818616,-37.69084933,-372.636363,-82.097851,-328.818402
1,1,1,0,525.5193266,-884.3652629,-36.97284253,-369.902049,-88.689128,-243.328415
1,1,1,0,536.3699059,-882.6937115,-36.24571304,-367.076479,-95.258504,-157.77839
1,1,1,0,547.0881578,-880.8043743,-35.50964028,-364.160357,-101.804373,-72.189436
1,1,1,0,557.6714379,-878.6977173,-34.76480587,-361.154398,-108.325107,13.417338
1,1,1,0,568.1171345,-876.3742606,-34.01139358,-358.059361,-114.8191,99.02079
1,1,1,0,578.4226704,-873.8345774,-33.24958932,-354.875994,-121.284757,184.599822
1,1,1,0,588.5855026,-871.0792943,-32.47958104,-351.605078,-127.720472,270.133292
1,1,1,0,598.6031236,-868.1090914,-31.70155874,-348.247427,-134.124672,355.600124
1,1,1,0,608.4730615,-864.9247013,-30.91571439,-344.803877,-140.495762,440.979209
1,1,1,0,618.1928809,-861.52691,-30.12224188,-341.275275,-146.832169,526.249493
1,1,1,0,627.7601835,-857.9165557,-29.321337,-337.662479,-153.132342,611.389933
1,1,1,0,637.1726086,-854.0945294,-28.51319736,-333.966391,-159.394719,696.37953
1,1,1,0,646.4278337,-850.061774,-27.69802236,-330.187924,-165.61776,781.197296
1,1,1,0,655.5235752,-845.8192847,-26.87601312,-326.328002,-171.799925,865.82232
1,1,1,0,664.4575887,-841.3681081,-26.04737249,-322.387582,-177.939685,950.233713
1,1,1,0,673.2276697,-836.7093428,-25.2123049,-318.367643,-184.035544,1034.410641
1,1,1,0,681.8316544,-831.8441381,-24.37101641,-314.269175,-190.085962,1118.332358
1,1,1,0,690.2674196,-826.7736945,-23.52371459,-310.093179,-196.089487,1201.97814
1,1,1,0,698.5328839,-821.4992631,-22.6706085,-305.840689,-202.044612,1285.327351
1,1,1,0,706.6260079,-816.0221453,-21.81190863,-301.512761,-207.949874,1368.359421
1,1,1,0,714.5447946,-810.3436925,-20.94782687,-297.110462,-213.80381,1451.053879
1,1,1,0,722.28729,-804.4653059,-20.07857641,-292.63487,-219.60499,1533.390309
1,1,1,0,729.8515838,-798.3884358,-19.20437172,-288.087096,-225.351973,1615.348394
1,1,1,0,737.2358095,-792.1145818,-18.32542852,-283.468262,-231.043351,1696.907916
1,1,1,0,744.438145,-785.6452917,-17.44196366,-278.779512,-236.677705,1778.048756
1,1,1,0,751.4568132,-778.9821618,-16.55419512,-274.02199,-242.253649,1858.750883
1,1,1,0,758.2900823,-772.1268363,-15.66234197,-269.196884,-247.769808,1938.994398
1,1,1,0,764.9362662,-765.0810064,-14.76662424,-264.305371,-253.224829,2018.759501
1,1,1,0,771.393725,-757.8464108,-13.86726294,-259.348661,-258.617359,2098.026491
1,1,1,0,777.6608653,-750.4248345,-12.96447999,-254.327997,-263.946067,2176.775832
1,1,1,0,783.7361408,-742.8181086,-12.05849812,-249.244589,-269.209633,2254.988087
1,1,1,0,789.6180524,-735.0281101,-11.14954089,-244.099702,-274.40677,2332.643962
1,1,1,0,795.3051487,-727.056761,-10.23783256,-238.894623,-279.536191,2409.724284
1,1,1,0,800.7960265,-718.9060281,-9.32359809,-233.630606,-284.596631,2486.210045
1,1,1,0,806.0893309,-710.5779227,-8.40706305,-228.308971,-289.586836,2562.082369
1,1,1,0,811.1837558,-702.0744994,-7.488453582,-222.931027,-294.505585,2637.322545
1,1,1,0,816.0780443,-693.3978565,-6.567996346,-217.498094,-299.351657,2711.911994
1,1,1,0,820.7709886,-684.5501347,-5.645918448,-212.011514,-304.123864,2785.832324
1,1,1,0,825.2614307,-675.5335172,-4.722447403,-206.472651,-308.821018,2859.065297
1,1,1,0,829.5482627,-666.3502286,-3.797811061,-200.882869,-313.441953,2931.592829
1,1,1,0,833.6304268,-657.0025349,-2.872237567,-195.243532,-317.985558,3003.397034
1,1,1,0,837.5069157,-647.4927425,-1.945955292,-189.556048,-322.450689,3074.460202
1,1,1,0,841.1767729,-637.8231977,-1.019192786,-183.821825,-326.836246,3144.764788
1,1,1,0,844.639093,-627.9962865,-0.092178713,-178.042249,-331.141151,3214.293456
1,1,1,0,847.8930214,-618.0144334,0.834858197,-172.218772,-335.364337,3283.029046
1,1,1,0,850.9377555,-607.8801014,1.761689211,-166.352835,-339.50477,3350.954596
1,1,1,0,853.7725437,-597.595791,2.688085646,-160.445857,-343.561427,3418.053342
1,1,1,0,856.3966868,-587.1640397,3.613818925,-154.499323,-347.533307,3484.30874
1,1,1,0,858.8095371,-576.5874213,4.538660636,-148.514685,-351.419431,3549.704444
1,1,1,0,861.0104992,-565.8685456,5.462382588,-142.493428,-355.218831,3614.224306
1,1,1,0,862.9990302,-555.0100573,6.384756863,-136.437037,-358.930572,3677.852409
1,1,1,0,864.7746392,-544.0146355,7.30555588,-130.346997,-362.553752,3740.573056
1,1,1,0,866.3368882,-532.8849932,8.224552443,-124.224815,-366.087458,3802.370781
1,1,1,0,867.6853916,-521.6238765,9.141519802,-118.072009,-369.530832,3863.230316
1,1,1,0,868.8198167,-510.234064,10.05623171,-111.890097,-372.883016,3923.136668
1,1,1,0,869.7398836,-498.7183659,10.96846247,-105.680586,-376.143196,3982.075042
1,1,1,0,870.4453652,-487.0796236,11.877987,-99.445027,-379.310547,4040.030896
1,1,1,0,870.9360873,-475.3207087,12.7845809,-93.18496,-382.384299,4096.989941
1,1,1,0,871.2119289,-463.4445226,13.68802046,-86.901914,-385.363704,4152.938108
1,1,1,0,871.2728219,-451.4539956,14.58808279,-80.597451,-388.248003,4207.861592
1,1,1,0,871.1187512,-439.3520862,15.4845458,-74.273122,-391.036503,4261.746863
1,1,1,0,870.7497548,-427.1417803,16.3771883,-67.930489,-393.728511,4314.580611
1,1,1,0,870.1659237,-414.8260908,17.26579004,-61.571125,-396.323367,4366.34979
1,1,1,0,869.367402,-402.4080562,18.15013178,-55.196581,-398.820422,4417.041651
1,1,1,0,868.3543865,-389.8907407,19.02999531,-48.808441,-401.21906,4466.643665
1,1,1,0,867.1271273,-377.2772325,19.90516355,-42.408278,-403.518698,4515.1436
1,1,1,0,865.6859272,-364.5706441,20.77542055,-35.997676,-405.718764,4562.529499
1,1,1,0,864.0311416,-351.7741105,21.64055159,-29.578219,-407.818708,4608.789658
1,1,1,0,862.1631788,-338.8907891,22.50034321,-23.15148,-409.818024,4653.91267
1,1,1,0,860.0824998,-325.9238586,23.35458328,-16.719054,-411.716217,4697.887392
1,1,1,0,857.7896178,-312.8765186,24.20306101,-10.282525,-413.512803,4740.702989
1,1,1,0,855.2850986,-299.7519882,25.04556706,-3.843477,-415.207364,4782.348879
1,1,1,0,852.56956,-286.5535057,25.88189356,2.596495,-416.79946,4822.81481
1,1,1,0,849.6436722,-273.2843276,26.71183414,9.035807,-418.288717,4862.090772
1,1,1,0,846.5081569,-259.947728,27.53518404,15.472864,-419.67475,4900.167085
1,1,1,0,843.1637879,-246.5469975,28.3517401,21.906093,-420.957229,4937.034366
1,1,1,0,839.6113901,-233.0854424,29.16130085,28.333877,-422.135824,4972.683496
1,1,1,0,835.8518402,-219.5663843,29.96366654,34.754665,-423.21026,5007.105697
1,1,1,0,831.8860658,-205.9931587,30.7586392,41.16684,-424.180262,5040.292466
1,1,1,0,827.7150452,-192.3691147,31.54602268,47.568851,-425.045599,5072.23563
1,1,1,0,823.3398076,-178.6976138,32.32562271,53.959092,-425.806051,5102.92728
1,1,1,0,818.7614325,-164.9820293,33.09724693,60.336001,-426.461431,5132.35987
1,1,1,0,813.9810495,-151.2257453,33.86070495,66.698005,-427.011574,5160.526129
1,1,1,0,808.9998381,-137.4321559,34.6158084,73.04352,-427.456359,5187.419094
1,1,1,0,803.8190273,-123.6046645,35.36237096,79.370995,-427.795654,5213.032143
1,1,1,0,798.4398955,-109.7466828,36.10020844,85.678868,-428.029393,5237.358962
1,1,1,0,792.8637697,-95.86163018,36.82913879,91.965577,-428.15751,5260.393545
1,1,1,0,787.0920258,-81.95293247,37.54898214,98.229571,-428.179972,5282.130194
1,1,1,0,781.1260878,-68.02402147,38.2595609,104.46931,-428.09679,5302.563563
1,1,1,0,774.9674279,-54.07833393,38.96069972,110.683254,-427.907964,5321.688592
1,1,1,0,768.6175654,-40.11931076,39.65222563,116.869852,-427.613538,5339.500584
1,1,1,0,762.0780671,-26.15039613,40.33396798,123.027608,-427.213611,5355.995139
1,1,1,0,755.3505465,-12.17503668,41.00575858,129.154982,-426.70826,5371.168176
1,1,1,0,748.4366636,1.803319386,41.66743167,135.250456,-426.097606,5385.015955
1,1,1,0,741.3381241,15.7812231,42.31882398,141.312545,-425.381825,5397.535066
1,1,1,0,734.0566796,29.75522562,42.95977481,147.339753,-424.561071,5408.722418
1,1,1,0,726.5941266,43.72187907,43.59012599,153.330573,-423.635553,5418.57525
1,1,1,0,718.9523064,57.67773738,44.209722,159.283542,-422.605491,5427.09112
1,1,1,0,711.1331044,71.61935714,44.81840997,165.197186,-421.47116,5434.267949
1,1,1,0,703.13845,85.54329846,45.41603971,171.070053,-420.232813,5440.103944
1,1,1,0,694.9703156,99.44612581,46.00246377,176.900691,-418.89078,5444.597675
1,1,1,0,686.6307166,113.3244089,46.57753744,182.687648,-417.445391,5447.748042
1,1,1,0,678.1217107,127.1747234,47.14111884,188.429516,-415.896976,5449.554253
1,1,1,0,669.4453973,140.993652,47.69306892,194.124865,-414.245942,5450.015868
1,1,1,0,660.6039172,154.7777851,48.23325148,199.772298,-412.492696,5449.132777
1,1,1,0,651.5994519,168.5237216,48.76153325,205.370418,-410.637656,5446.905189
1,1,1,0,642.434223,182.2280699,49.27778388,210.917839,-408.681295,5443.333665
1,1,1,0,633.110492,195.8874487,49.78187599,216.413208,-406.624075,5438.419074
1,1,1,0,623.6305593,209.4984877,50.2736852,221.85515,-404.466524,5432.162637
1,1,1,0,613.9967639,223.0578286,50.75309017,227.242323,-402.20917,5424.565894
1,1,1,0,604.2114828,236.5621259,51.21997261,232.573418,-399.852563,5415.630715
1,1,1,0,594.2771304,250.0080475,51.67421732,237.847093,-397.397297,5405.359322
